exchange,symbol,isin,series,date,close,prev_close,volume,value,trades,sma20,sma50,sma200,avg_vol20,volume_ratio20,high20,high50,high60,low20,low50,low60,high252,low252,dist_52w_high_pct,dist_52w_low_pct,roc20_pct,roc50_pct,rsi14,atr14_pct,range_pct,close_vs_sma20_pct,close_vs_sma50_pct,close_vs_sma200_pct,sma20_slope20_pct,sma50_slope20_pct
BSE,KOTHARIPRO,INE823A01017,B,2026-09-21,64.11,63.03,390,24707,10,67.3025,68.1164,,913.9,0.4267,80,80,80,61.56,56.1,56.1,80,56.1,-19.8625,14.2781,-6.8845,-5.0504,34.1688,3.1519,2.5222,-4.7435,-5.8817,,-2.1787,-1.6745
NSE,KOTHARIPRO,INE823A01017,EQ,2026-09-21,63.23,63.11,2075,131824.5,69,66.502,67.5086,,7635.85,0.2717,71.8,74.84,74.84,60.75,60.75,60.75,75,60.75,-15.6933,4.0823,-7.083,-9.4386,23.3838,3.9482,2.2025,-4.9202,-6.3379,,-2.4032,-2.0692
BSE,KOTIC,INE972A01020,B,2026-09-21,144.75,144.55,12489,1863400,429,140.835,151.417,,6932.2,1.8016,164.6,181.05,196.4,124,124,124,196.4,124,-26.2984,16.7339,1.2238,-20.7718,50.3741,7.1552,7.2293,2.7798,-4.4031,,-7.2447,-6.0747
NSE,KOTIC,INE972A01020,EQ,2026-09-21,145.25,144.41,73582,10939252.16,1454,140.653,151.218,,70218.5,1.0479,159.97,180.95,196.95,123.12,123.12,123.12,196.95,123.12,-26.2503,17.9743,1.7371,-20.7237,51.1923,7.7413,8.7812,3.2683,-3.9466,,-7.3084,-6.1566
BSE,KOTYARK,INE0J0B01017,T,2026-09-21,31.65,30.74,6032,189132,32,32.603,34.8998,,27775.7,0.2172,36.9,43.5,46,30.46,30.44,30.44,464.45,30.44,-93.1855,3.975,-14.644,-11.8139,42.7935,5.0711,3.8223,-2.923,-9.3118,,-13.5061,-64.2028
NSE,KOTYARK,INE0J0B01017,BE,2026-09-21,31.55,31.17,110388,3460017.23,267,32.7645,34.8986,,152610.7,0.7233,36.99,43.25,45.5,30.05,30.05,30.05,464,30.05,-93.2004,4.9917,-15.4835,-11.2767,42.2376,5.4811,4.0196,-3.7068,-9.5952,,-12.5965,-64.1605
BSE,KOURA,INE0M8R01011,MT,2026-09-21,51,51,6000,312500,3,49.9685,42.0052,,9800,0.6122,53.02,53.02,,47,30.45,,53.02,30.45,-3.8099,67.4877,4.6154,44.0678,50,2.4692,3.9216,2.0643,21.4135,,29.0976,
BSE,KOVAI,INE177F01017,B,2026-09-21,6173.1,6232.6,624,3900062,165,6092.1325,5996.353,,671.5,0.9293,6435,6435,6435,5910,5685.95,5685.95,6435,5295.4,-4.0699,16.5748,2.2121,3.2101,54.904,2.5057,3.2547,1.3291,2.9476,,2.4202,0.9576
NSE,KOVAI,INE177F01017,EQ,2026-09-21,6179,6226,5056,31496749.5,1711,6090.325,5993.55,,4975.3,1.0162,6444,6444,6444,5905.5,5670.5,5670.5,6444,5275.5,-4.1124,17.1263,2.3946,3.1639,55.701,2.7455,3.8102,1.456,3.0942,,2.4561,0.8942
BSE,KPEL,INE127T01021,B,2026-09-21,232.2,216.65,69243,15873709,1359,235.205,271.81,,32898.45,2.1047,267,338.15,348.6,207,207,207,361.05,207,-35.6876,12.1739,-10.503,-29.3796,40.8586,4.2866,7.8838,-1.2776,-14.5727,,-17.8459,-13.5225
NSE,KPEL,INE127T01021,EQ,2026-09-21,232.32,216.88,1006990,231354727.4,21180,235.122,271.6808,,325562.6,3.0931,266.65,337.95,348.3,206.52,206.52,206.52,360.1,206.52,-35.4846,12.4927,-10.4049,-29.3108,41.14,4.4289,8.3437,-1.1917,-14.4879,,-17.8434,-13.5347
BSE,KPGEL,INE0QVH01025,M,2026-09-21,293.6,283.4,163000,48034850,474,274.3075,302.72,,110975,1.4688,304,368.95,386,246.05,246.05,246.05,419.4,246.05,-29.9952,19.3253,14.5309,-19.3074,58.2037,4.3074,7.3729,7.0332,-3.0127,,-11.4344,-12.0151
BSE,KPIGREEN,INE542W01025,A,2026-09-21,321.65,284.4,767681,241262501,10183,300.74,341.841,,101468.45,7.5657,324.95,419.7,419.7,272,272,272,419.7,272,-23.3619,18.2537,2.8293,-20.4526,59.723,3.2056,14.419,6.9528,-5.9065,,-14.7882,-10.6718
NSE,KPIGREEN,INE542W01025,EQ,2026-09-21,321.4,284.45,18325693,5809651625.25,245410,300.7025,341.811,,1641680.95,11.1628,324.7,419.9,419.9,271.9,271.9,271.9,419.9,271.9,-23.458,18.2052,2.8151,-20.5635,59.633,3.2147,14.3713,6.883,-5.9714,,-14.791,-10.675
BSE,KPIL,INE220B01022,A,2026-09-21,1439.25,1447.1,11984,17292711,988,1406.9625,1358.518,,129338.15,0.0927,1460,1467.85,1467.85,1348.2,1261.05,1261.05,1499.75,1248,-4.034,15.3245,2.5911,6.5085,56.943,2.7224,1.7351,2.2948,5.9427,,5.6595,1.1521
NSE,KPIL,INE220B01022,EQ,2026-09-21,1439.1,1445.5,270284,389906825.6,19228,1406.955,1358.832,,158984,1.7001,1460.6,1468,1468,1345.6,1258.2,1258.2,1479.6,1241,-2.7372,15.9629,2.4635,6.4423,58.0252,2.8118,1.784,2.2847,5.9071,,5.5848,1.1563
BSE,KPITTECH,INE04I401011,A,2026-09-21,537.7,543,244302,130075273,6036,571.1925,584.746,,256590.2,0.9521,613.6,662.75,743.3,526.75,526.75,526.75,784.95,526.75,-31.4988,2.0788,-8.7562,-4.2898,22.1461,2.5406,2.2022,-5.8636,-8.0455,,-6.4577,-6.1605
NSE,KPITTECH,INE04I401011,EQ,2026-09-21,536.8,532,2223576,1184195115.15,35087,570.63,584.483,,1691406.4,1.3146,613.45,662.65,743.8,526.95,526.95,526.95,784.3,526.95,-31.5568,1.8692,-8.9089,-4.4415,26.0199,2.6207,2.116,-5.9285,-8.1582,,-6.5372,-6.1884
BSE,KPL,INE552U01010,B,2026-09-21,3836.9,3475.4,25897,97258483,3425,3440.3575,3120.031,,7281.4,3.5566,3866.55,3866.55,3866.55,3132.8,2476,2418.1,3866.55,2252,-0.7668,70.3774,14.2921,47.8432,66.763,5.8584,12.7899,11.5262,22.9763,,14.5223,13.0364
NSE,KPL,INE552U01010,EQ,2026-09-21,3844.9,3471.2,171018,645397236.2,25313,3439.345,3119.994,,48230.4,3.5459,3949,3949,3949,3137,2490.4,2415.2,3949,2245.3,-2.6361,71.2422,14.3941,47.9092,67.1872,6.0825,14.5567,11.7916,23.2342,,14.4326,12.9961
BSE,KPRMILL,INE930H01031,A,2026-09-21,1120.7,1141.3,528018,590741319,1819,1137.61,1110.585,,58163.4,9.0782,1196.2,1196.2,1230,1080.3,1015,1015,1332,1015,-15.8634,10.4138,-2.6705,1.1006,37.8616,3.3334,3.3424,-1.4864,0.9108,,4.5657,-0.0601
NSE,KPRMILL,INE930H01031,EQ,2026-09-21,1119.3,1141.4,344897,385699118.3,28454,1137.715,1110.492,,252236.1,1.3674,1197.9,1197.9,1231,1080,1015,1015,1334,1015,-16.0945,10.2759,-2.8048,0.8288,37.9096,3.4275,3.5124,-1.6186,0.7932,,4.5641,-0.0509
BSE,KPT,INE731D01024,X,2026-09-21,465.1,460.6,418,194025,42,470.57,493.678,,2529,0.1653,498.95,584.9,615,445,445,441,615,417.9,-24.374,11.2946,-6.1447,-16.8127,48.2733,3.586,3.5892,-1.1624,-5.7888,,-5.5322,-1.5664
BSE,KRANTI,INE911T01010,B,2026-09-21,44.48,44.06,2116,93963,25,47.726,50.5396,,3746.7,0.5648,55,72.01,72.01,43.26,43.26,43.26,72.01,43.26,-38.2308,2.8202,-9.243,-33.0423,27.266,7.3645,2.0876,-6.8013,-11.9898,,-3.3906,-11.6122
BSE,KRATIKAL,INE1L0M01019,M,2026-09-21,164.55,160.3,10000,1636300,10,164.855,166.524,,18500,0.5405,183,188,,155.1,153.05,,199,153.05,-17.3116,7.5139,-7.4001,-8.5579,43.5105,3.9371,2.7985,-0.185,-1.1854,,0.4387,
BSE,KRBL,INE001B01026,A,2026-09-21,393.75,392.6,6078,2384304,292,420.4175,388.907,,38508.45,0.1578,452.25,452.25,452.25,384,339.8,339.8,452.25,336.7,-12.9353,16.9439,-3.2555,7.5967,27.8079,3.3052,2.4838,-6.3431,1.2453,,12.2932,4.6236
NSE,KRBL,INE001B01026,EQ,2026-09-21,393.15,392.45,258237,101453563.9,6447,420.355,388.846,,916823.65,0.2817,452.8,452.8,452.8,383.5,339.5,339.5,452.8,336.4,-13.1736,16.8698,-3.3911,7.374,26.4943,3.4147,2.8745,-6.4719,1.1069,,12.3028,4.6261
BSE,KREBSBIO,INE268B01013,B,2026-09-21,56.13,57.16,2591,147884,143,55.8885,55.4342,,4194.35,0.6177,65,65,66.8,51.91,51.3,51.3,70.91,51.3,-20.8433,9.4152,0.5734,-0.9179,55.1083,7.0487,5.7545,0.4321,1.2552,,1.3336,
NSE,KREBSBIO,INE268B01013,EQ,2026-09-21,56.22,57.31,7354,416327.18,255,56.2715,55.206,,18450,0.3986,66.66,66.66,66.66,52.86,50.81,50.81,71.5,50.81,-21.3706,10.6475,4.8685,1.2426,49.8109,7.0666,6.3177,-0.0915,1.8368,,2.6768,-3.8779
BSE,KREONFIN,INE302C01018,XT,2026-09-21,88.17,85.99,3040,255044,31,85.9255,85.202,,4801.45,0.6331,90.88,96.89,96.89,80,73.02,63.7,96.89,32.3,-8.9999,172.9721,5.7828,15.6176,60.9572,6.4761,7.1644,2.6121,3.4835,,-1.2129,8.2054
BSE,KRETTOSYS,INE128R01023,X,2026-09-21,0.44,0.4,3920910,1659683,519,0.443,0.4746,,1680499.45,2.3332,0.48,0.56,0.61,0.38,0.38,0.38,0.71,0.38,-38.0282,15.7895,-6.383,-16.9811,41.6667,5.3571,15.7895,-0.6772,-7.2903,,-8.2816,-12.1762
BSE,KRIDHANINF,INE524L01026,B,2026-09-21,1.83,1.84,9250,17309,12,1.995,2.2244,,15906.1,0.5815,2.14,2.86,2.98,1.75,1.75,1.75,3.18,1.75,-42.4528,4.5714,-12.8571,-31.9703,26.9231,6.05,9.7143,-8.2707,-17.7306,,-12.3847,-13.0482
NSE,KRIDHANINF,INE524L01026,EQ,2026-09-21,1.86,1.83,29022,53743.13,103,1.98,2.2078,,50716.3,0.5722,2.17,2.82,2.94,1.79,1.79,1.79,3.21,1.79,-42.0561,3.9106,-10.5769,-31.3653,34.0909,5.722,6.1453,-6.0606,-15.7532,,-12.3312,-13.501
BSE,KRIFILIND,INE073A01019,XT,2026-09-18,5.75,5.77,200,1150,2,5.3175,,,704.05,0.2841,6.13,,,4.61,,,6.31,4.6,-8.8748,25,8.0827,,71.09,4.0124,0,8.1335,,,1.0355,
NSE,KRISHANA,INE506W01012,EQ,2026-07-02,713.5,697.65,525842,375567332.55,12099,684.7675,,,327689.35,1.6047,748.55,,,649.7,,,748.55,649.7,-4.6824,9.8199,,,63.6788,3.8042,3.2738,4.1959,,,,
NSE,KRISHANA,INE506W01020,EQ,2026-09-21,182.4,179.89,1006347,180736840.08,9062,187.4685,177.067,,756152.7,1.3309,206.39,206.39,,171.21,133.05,,206.39,126.25,-11.6236,44.4752,-8.0691,30.0999,36.7272,3.6447,4.8711,-2.7037,3.0119,,2.4116,
BSE,KRISHIVAL,INE0GGO01015,B,2026-09-21,418.35,414,520,218073,48,412.8875,401.317,,1231.9,0.4221,421.4,421.4,421.4,393.5,351.85,351.85,423,351.85,-1.0993,18.9001,3.424,5.831,61.1533,1.2959,0.7306,1.323,4.2443,,5.2606,0.9201
NSE,KRISHIVAL,INE0GGO01015,EQ,2026-09-21,417.1,419.3,3900,1630749.85,210,413.185,401.45,,19003.35,0.2052,421.5,449.9,449.9,389.55,350.6,350.6,449.9,350.6,-7.2905,18.9675,2.8226,5.4348,58.4594,1.4188,1.6908,0.9475,3.8984,,5.2862,0.9795
BSE,KRISHNA,INE537L01010,XT,2026-09-21,45.14,44.3,1797,80946,12,45.8885,42.6534,,11888.55,0.1512,51.65,51.65,51.72,39.4,34.01,34.01,51.72,21.98,-12.7224,105.3685,20.2771,10.7458,43.685,2.3941,1.8962,-1.6311,5.8298,,19.1228,5.1032
BSE,KRISHNACAP,INE897B01019,XT,2026-09-21,50,50.35,523,25046,5,44.3975,,,2795.05,0.1871,53,,,37.11,,,59.27,37.11,-15.6403,34.7346,14.6789,,69.9005,5.31,4.5151,12.619,,,,
NSE,KRISHNADEF,INE0J5601015,EQ,2026-09-21,1037.6,1030,55862,57455273,5300,1033.515,1133.578,,86583.5,0.6452,1136.3,1367.9,1369,965.3,965.3,965.3,1400,965.3,-25.8857,7.4899,1.0518,-21.1071,56.3714,4.0292,3.4841,0.3953,-8.4668,,-10.2361,-7.9365
BSE,KRITI,INE479D01038,B,2026-09-21,59.46,61.29,3176,189646,71,61.959,65.3838,,1535.85,2.0679,67.58,72.6,73,58.51,58.51,58.51,79.99,58.51,-25.6657,1.6237,-8.1273,-12.43,46.2277,4.3475,4.0068,-4.0333,-9.06,,-8.4084,-5.4144
NSE,KRITI,INE479D01038,EQ,2026-09-21,59.01,59.44,22902,1348383.3,297,61.7835,65.2846,,15030.25,1.5237,67.39,72.8,72.95,58,58,58,77,58,-23.3636,1.7414,-8.2841,-17.4685,43.4575,5.2981,4.1753,-4.4891,-9.6111,,-9.0175,-5.506
NSE,KRITIKA,INE00Z501029,EQ,2026-09-21,5.1,5.2,95290,487445.57,412,5.347,5.5258,,105935.4,0.8995,5.63,6.4,6.4,5,5,5,6.94,5,-26.513,2,-8.6022,-9.0909,25.8621,4.0896,3.5573,-4.6194,-7.7057,,-5.4883,-3.5435
BSE,KRITINUT,INE798K01010,B,2026-09-21,85.1,81.1,82,6636,2,84.6255,82.346,,1983.6,0.0413,92,95.95,95.95,77.86,71.05,71.05,95.95,71.05,-11.308,19.7748,0.6743,10.8795,37.3398,4.3369,5.8985,0.5607,3.3444,,2.757,1.0363
NSE,KRITINUT,INE798K01010,EQ,2026-09-21,81.29,81.34,3282,268092.46,112,84.2125,81.9976,,10446.1,0.3142,92,95.7,95.7,79,70,70,95.7,70,-15.0575,16.1286,-3.7533,5.2434,29.9659,4.1333,4.5792,-3.4704,-0.863,,2.3997,0.9783
BSE,KRN,INE0Q3J01015,A,2026-09-21,1416.55,1447.85,14211,20237605,1424,1532,1390.107,,18929.35,0.7507,1676.25,1676.25,1676.25,1373.05,1148.4,1146.6,1676.25,1116.1,-15.4929,26.9196,-4.4099,15.1058,38.6476,5.1161,3.8901,-7.5359,1.9022,,16.2954,9.7033
NSE,KRN,INE0Q3J01015,EQ,2026-09-21,1416.5,1446.2,145432,206839701.4,14307,1531.09,1389.082,,246567.8,0.5898,1687,1687,1687,1371.8,1150,1150,1687,1136,-16.0344,24.6919,-4.4262,15.0784,38.3208,5.2922,4.1998,-7.4842,1.9738,,16.2916,9.6802
BSE,KRONOX,INE0ATZ01017,T,2026-09-21,179.15,173.95,12938,2260297,159,180.63,167.424,,34350.75,0.3766,217.1,222.9,222.9,163.15,144.55,143.05,222.9,130.05,-19.6276,37.7547,-17.0794,18.7997,50.0573,5.4703,5.8512,-0.8194,7.0038,,11.3059,7.4947
NSE,KRONOX,INE0ATZ01017,BE,2026-09-21,176.65,172.79,66171,11520423.91,513,180.5725,167.4302,,296276.65,0.2233,217.66,223.42,223.42,163.85,144.41,142.8,223.42,130.2,-20.9337,35.6759,-17.9059,17.1574,49.311,5.5056,4.5214,-2.1723,5.5067,,11.2571,7.4921
BSE,KROSS,INE0O6601022,B,2026-09-21,257,239.15,241444,61717162,4104,221.1075,208.828,,71262.3,3.3881,261.6,261.6,261.6,204.5,184.1,177.3,261.6,175.7,-1.7584,46.2721,24.3348,38.5071,73.7749,4.6748,9.8698,16.2331,23.0678,,9.4253,7.3087
NSE,KROSS,INE0O6601022,EQ,2026-09-21,256.93,239.19,5129120,1313960131.11,94466,221.0645,208.797,,1269890.95,4.039,261.74,261.74,261.74,204.25,183.5,176.76,261.74,175.43,-1.8377,46.4573,24.2168,38.2161,74.1323,4.7172,10.2063,16.224,23.0525,,9.4046,7.2853
BSE,KRRAIL,INE078T01026,X,2026-09-21,21.49,20.57,611973,12538089,915,22.199,23.47,,62378,9.8107,24.35,26.84,28.4,18.5,18.5,18.5,29.89,18.5,-28.103,16.1622,-4.7429,-18.9363,41.3495,7.6614,26.4865,-3.1938,-8.4363,,-5.9703,-8.2142
BSE,KRSNAA,INE08LI01020,B,2026-09-21,555.2,541.5,8832,4845814,496,554.675,552.096,,15821.9,0.5582,600,600,600,525,520.9,520.9,600,520.9,-7.4667,6.5848,-1.5166,-0.3232,50.1354,3.7554,3.9552,0.0947,0.5622,,0.4428,0.7493
NSE,KRSNAA,INE08LI01020,EQ,2026-09-21,554.65,541.15,108712,59487874.45,5457,554.6625,551.991,,219079.55,0.4962,598,598,598,525,520.8,520.8,598,520.8,-7.2492,6.4996,-1.2463,-0.3593,50.4513,3.5492,4.0485,-0.0023,0.4817,,0.4828,0.7857
BSE,KRT,INE1JAR25012,IF,2026-09-21,113.71,113.85,14497,1647635,236,113.09,115.2916,,332358.15,0.0436,117.58,120.06,120.06,109,109,109,120.06,109,-5.289,4.3211,-1.9657,-1.6435,75.8569,1.267,0.7426,0.5482,-1.3718,,-3.452,-0.983
BSE,KRUPALU,INE0XZB01017,M,2026-09-21,30.2,28.5,1600,48320,1,28.806,,,6880,0.2326,30.8,,,25.15,,,36.75,25.15,-17.8231,20.0795,4.0303,,61.1993,3.8292,0,4.8393,,,,
BSE,KRYPTONQ,INE951B01014,X,2026-09-21,34.34,34.5,761,26042,14,34.2355,36.122,,5379.3,0.1415,36.48,41.49,41.9,32.02,32.02,32.02,41.9,32.02,-18.043,7.2455,-5.7629,-15.6265,56.202,3.9958,2.6471,0.3052,-4.9333,,-6.9258,-2.5605
BSE,KRYSTAL,INE0QN801017,B,2026-09-21,652.8,643.6,1876,1202041,153,644.5625,623.974,,1761.65,1.0649,695,695,695,601.25,600,600,695,575,-6.0719,13.5304,-0.275,8.5467,55.6738,4.606,4.3409,1.278,4.6197,,4.7924,3.0623
NSE,KRYSTAL,INE0QN801017,EQ,2026-09-21,652.2,646.35,23952,15340453.75,1485,645.07,624.161,,38670,0.6194,696.9,696.9,696.9,600.25,600,600,696.9,575,-6.4141,13.4261,-0.8739,8.5914,55.7933,4.9579,5.8184,1.1053,4.4923,,4.8702,3.1
BSE,KSB,INE999A01023,A,2026-09-21,802.35,812.55,6210,5048649,766,800.9075,828.146,,10255.5,0.6055,842.9,956.45,971,762,762,762,971,762,-17.3687,5.2953,0.1061,-14.7751,49.2729,3.1078,2.8969,0.1801,-3.1149,,-2.012,-5.3882
NSE,KSB,INE999A01023,EQ,2026-09-21,802.6,813.1,109844,89077678.2,11502,801.5525,828.634,,172731.2,0.6359,843,959,973.85,761,761,761,973.85,761,-17.5848,5.4665,0.0935,-14.6397,48.8589,3.1171,2.7591,0.1307,-3.1418,,-1.9996,-5.3842
BSE,KSCL,INE455I01029,B,2026-09-21,711.05,697,5128,3621128,355,739.5775,778.445,,3796.6,1.3507,792,875.6,938.85,687.5,687.5,687.5,995.8,687.5,-28.5951,3.4255,-6.4469,-18.2983,27.0558,2.426,3.5601,-3.8573,-8.6576,,-5.5261,-7.2918
NSE,KSCL,INE455I01029,EQ,2026-09-21,710.65,696.35,62802,44498072.8,3283,739.1225,778.569,,92033.65,0.6824,793.6,874,928.8,685,685,685,996,685,-28.6496,3.7445,-6.5057,-18.3114,27.4001,2.5545,2.8709,-3.8522,-8.7236,,-5.6923,-7.3175
BSE,KSE,INE953E01022,B,2026-09-21,180.05,178.45,3007,541180,80,178.1525,188.93,,6047.55,0.4972,186.7,210,210,174.05,174.05,174.05,210,174.05,-14.2619,3.4473,-2.0136,-0.3597,53.2995,2.2514,2.3723,1.0651,-4.7002,,-11.045,-1.5292
NSE,KSE,INE953E01022,EQ,2026-09-21,180.32,178.37,8468,1525202.49,270,178.1475,,,18500.6,0.4577,186.77,,,173.31,,,205,173.31,-12.039,4.0448,-1.9147,,50.05,2.9028,2.9676,1.2195,,,,
BSE,KSHINTL,INE987S01020,B,2026-09-21,1031.3,1048.1,30699,31989520,1769,1039.8575,966.51,,39493.95,0.7773,1198,1198,1198,931.25,812.5,766,1198,711.3,-13.9149,44.9881,2.2101,21.4652,59.5612,5.9762,4.9157,-0.8229,6.7035,,11.2879,8.5822
NSE,KSHINTL,INE987S01020,EQ,2026-09-21,1032.15,1046.95,279845,290787938.65,17952,1040.1675,966.563,,307745.4,0.9093,1198,1198,1198,931.25,813.7,763.95,1198,710.75,-13.8439,45.2198,2.269,21.5223,59.6881,6.0107,4.9213,-0.7708,6.7856,,11.3539,8.5826
NSE,KSHITIJPOL,INE013801027,EQ,2026-09-21,4.4,4.2,5953754,26242281.83,3085,3.3895,3.06,,3003036.45,1.9826,4.41,4.41,4.41,2.77,2.27,2.27,7.2,2.27,-38.8889,93.8326,56.0284,37.5,84.3902,4.9513,0.2273,29.8127,43.7908,,16.1185,-13.9773
BSE,KSL,INE907A01026,B,2026-09-21,944.8,954.55,2364,2253010,190,924.95,898.911,,7051.85,0.3352,1001.65,1001.65,1001.65,864.55,809.95,809.95,1001.65,773.3,-5.6756,22.1777,7.6021,-1.3058,56.1619,4.3335,2.6599,2.1461,5.105,,6.8534,3.3127
NSE,KSL,INE907A01026,EQ,2026-09-21,944.45,955.05,60394,57391489.3,4798,924.6725,898.922,,149751.25,0.4033,1002.8,1002.8,1002.8,864.55,816,812.05,1002.8,770.1,-5.8187,22.6399,7.1838,-1.5377,56.4331,4.6773,4.4259,2.1389,5.0647,,6.793,3.2734
BSE,KSOLVES,INE0D6I01023,B,2026-09-21,251.5,252.85,4604,1155352,511,265.71,276.331,,2980.75,1.5446,284.85,345.55,345.55,246.1,246.1,246.1,345.55,246.1,-27.2175,2.1942,-7.1956,-13.0961,38.223,4.2247,1.9639,-5.3479,-8.986,,-4.2236,-3.2607
NSE,KSOLVES,INE0D6I01023,EQ,2026-09-21,252.15,251.6,29265,7347222.7,1556,266.0425,276.341,,32287.95,0.9064,284.95,345,345,249,249,249,345,249,-26.913,1.2651,-7.3148,-12.5239,37.0072,3.9744,1.8051,-5.2219,-8.754,,-4.0752,-3.1758
BSE,KSR,INE1SPP01016,T,2026-09-21,42.19,42.79,5116,209647,20,35.5425,31.7326,,9069.2,0.5641,48.61,48.61,48.61,28.01,26.25,26.25,48.61,26.25,-13.2072,60.7238,53.4182,43.114,78.7061,6.3776,10.1328,18.703,32.9548,,23.0781,5.233
NSE,KSR,INE1SPP01016,BE,2026-09-21,41.11,43.2,20273,836124.33,124,35.6485,31.624,,129599.15,0.1564,48.84,48.84,48.84,27.71,26.51,26.51,48.84,26.51,-15.8272,55.0736,45.7801,41.9544,75.7613,6.4548,5.2632,15.3204,29.9962,,24.2736,5.6034
BSE,KSSMART,INE737E01011,X,2026-09-21,111.15,115.75,13688,1540336,114,112.2125,112.906,,10517.2,1.3015,123.5,136.95,159.95,103.6,87.1,87.1,200.95,87.1,-44.6877,27.6119,8.439,-11.222,46.806,5.9508,6.3063,-0.9469,-1.5553,,5.9133,-9.7359
BSE,KTIL,INE096L01025,X,2026-09-21,59.15,60.91,1724,100578,29,60.8875,60.742,,3611.35,0.4774,64.5,64.5,65.99,57.57,53.6,53.6,67.5,53.6,-12.3704,10.3545,1.9828,-7.1429,51.004,4.6166,5.8016,-2.8536,-2.6209,,1.5342,-2.0199
BSE,KTKBANK,INE614B01018,A,2026-09-21,314.6,313.9,36135,11312467,1228,328.6725,308.21,,72860.8,0.4959,345.9,345.9,345.9,310,268.2,261,345.9,254.15,-9.0489,23.7852,-4.3769,13.9649,30.1318,2.905,1.5914,-4.2816,2.0733,,8.3342,8.1488
NSE,KTKBANK,INE614B01018,EQ,2026-09-21,314.55,313.8,1337604,419574257.6,20735,328.635,308.187,,2193197,0.6099,345.9,345.9,345.9,309.85,268.35,261.05,345.9,255,-9.0633,23.3529,-4.1882,13.8231,29.4,2.9487,1.5587,-4.2859,2.0647,,8.3245,8.1297
BSE,KUANTUM,INE529I01021,B,2026-09-21,80.68,79,42765,3477569,372,74.9065,77.4236,,9072.45,4.7137,83.2,88.36,88.36,70.45,70.45,70.45,88.36,70.45,-8.6917,14.5209,9.2633,6.4801,70.133,4.3151,7.3271,7.7076,4.206,,-6.6184,-0.491
NSE,KUANTUM,INE529I01021,EQ,2026-09-21,80.74,78.77,352233,28482330.51,3915,74.802,77.3566,,149344.65,2.3585,82.9,88.8,88.8,70.35,70.35,70.35,88.8,70.35,-9.0766,14.769,8.8287,6.7707,73.0481,4.4473,6.885,7.9383,4.3738,,-6.6573,-0.5528
BSE,KUBERJI,INE594R01018,XT,2026-09-21,51.79,51.5,55343,2854529,91,50.2045,35.9612,,73914.2,0.7487,56.22,56.22,56.22,44.07,17.46,15.28,56.22,15.28,-7.8798,238.9398,23.3683,196.6208,41.0142,7.0836,5.8416,3.1581,44.0163,,75.9185,51.1877
BSE,KUMPFIN,INE795E01019,X,2026-09-21,19.5,20.49,100,1950,2,18.6585,21.3322,,1166.9,0.0857,22.26,26.23,,16.31,16.31,,26.23,16.31,-25.6576,19.5586,2.6316,-11.3636,56.7812,6.6777,0,4.51,-8.5889,,-19.1993,
BSE,KUNSTOFF,INE638D01021,X,2026-09-21,21.5,20.49,1456,31365,11,20.925,21.469,,771.9,1.8863,23.35,23.99,24.98,19,18,18,27.3,18,-21.2454,19.4444,3.5645,-7.8835,53.1818,7.3721,4.093,2.7479,0.1444,,-1.855,-4.7152
BSE,KUSHIND,INE979D01011,X,2026-09-21,5.84,6.04,7404,41944,38,6.2825,6.3008,,5322.3,1.3911,6.8,7.45,8.34,5.36,5.36,5.36,8.34,5.36,-29.976,8.9552,-7.7409,-10.1538,35.0649,8.4516,12.8731,-7.0434,-7.3134,,-0.5776,-2.8164
BSE,KUSUMGAR,INE0ISX01025,B,2026-09-21,609.35,590.95,26829,16234230,826,573.95,,,25083.25,1.0696,622,,,533.8,,,659.6,533.8,-7.6183,14.1532,4.6813,,61.034,3.3174,5.6159,6.1678,,,-4.8424,
NSE,KUSUMGAR,INE0ISX01025,EQ,2026-09-21,610.35,591.2,375724,227244099.8,18000,574.04,,,281493.05,1.3348,622.7,,,533,,,659.5,533,-7.4526,14.5122,4.8801,,60.6406,3.3061,5.5959,6.3253,,,-4.7438,
BSE,KUWERIN,INE430F01010,X,2026-09-21,10.3,10.65,2519,25310,17,10.244,10.4956,,2673.6,0.9422,11.95,12.9,13.89,9.16,9.16,9.16,13.89,9.16,-25.8459,12.4454,-0.1938,-9.1711,54.7692,8.0236,8.1633,0.5467,-1.8636,,-3.0108,-6.8234
BSE,KVFORGE,INE013J01016,XT,2026-09-21,135,133,793,103315,14,136.0475,143.432,,1553.35,0.5105,143,168,184,126.7,126.7,126.7,184,126.7,-26.6304,6.5509,-4.1874,-16.8463,44.2693,4.7989,5.3864,-0.77,-5.8787,,-6.4596,-4.2561
BSE,KVSCASTING,INE163701019,MT,2026-09-21,85.47,85.5,6000,512780,3,88.414,76.7452,,86600,0.0693,96,96,96,81.14,60,56.5,96,56.5,-10.9688,51.2743,-1.2706,29.5982,45.8902,5.4622,0.0234,-3.3298,11.3685,,24.095,14.263
BSE,KVTOYS,INE1IE301018,M,2026-09-21,285.8,290,1200,342960,2,277.7,287.523,,8580,0.1399,314,339.9,339.9,264,263.9,246.9,339.9,243.5,-15.9164,17.3717,7.8491,9.439,53.516,5.2409,0,2.9168,-0.5993,,-1.7634,1.9448
